drug_1,drug_2,context,label
TEMOZOLOMIDE,BEZ-235,EFM192B,13.0448592369
TEMOZOLOMIDE,BEZ-235,ES2,32.650650261100004
TEMOZOLOMIDE,BEZ-235,HCT116,16.3465322065
TEMOZOLOMIDE,BEZ-235,HT144,11.3381949907
TEMOZOLOMIDE,BEZ-235,HT29,20.713059575
TEMOZOLOMIDE,BEZ-235,KPL1,14.440647046199999
TEMOZOLOMIDE,BEZ-235,LNCAP,97.1355146833
TEMOZOLOMIDE,BEZ-235,LOVO,22.2447216686
TEMOZOLOMIDE,BEZ-235,MDAMB436,23.5143479535
TEMOZOLOMIDE,BEZ-235,MSTO,45.0292465095
TEMOZOLOMIDE,BEZ-235,NCIH1650,8.099479752999999
TEMOZOLOMIDE,BEZ-235,NCIH2122,6.7386223971
TEMOZOLOMIDE,BEZ-235,NCIH23,1.0913848128
TEMOZOLOMIDE,BEZ-235,NCIH460,23.5558071008
TEMOZOLOMIDE,BEZ-235,NCIH520,20.7025923524
TEMOZOLOMIDE,BEZ-235,OCUBM,26.145711802199997
TEMOZOLOMIDE,BEZ-235,OV90,24.8743708443
TEMOZOLOMIDE,BEZ-235,OVCAR3,18.8815331045
TEMOZOLOMIDE,BEZ-235,PA1,23.7012655072
TEMOZOLOMIDE,BEZ-235,RKO,-11.942205800999998
TEMOZOLOMIDE,BEZ-235,RPMI7951,25.295382260900002
TEMOZOLOMIDE,BEZ-235,SKMEL30,44.497858147399995
TEMOZOLOMIDE,BEZ-235,SKMES1,45.57471860770001
TEMOZOLOMIDE,BEZ-235,SKOV3,4.8002764172
TEMOZOLOMIDE,BEZ-235,SW620,8.952267545
TEMOZOLOMIDE,BEZ-235,SW837,21.3806384833
TEMOZOLOMIDE,BEZ-235,T47D,125.5331215103
TEMOZOLOMIDE,BEZ-235,UACC62,29.675091505900003
TEMOZOLOMIDE,BEZ-235,UWB1289BRCA1,41.3932022857
TEMOZOLOMIDE,BEZ-235,UWB1289,39.382932557
TEMOZOLOMIDE,BEZ-235,VCAP,11.79106386
TEMOZOLOMIDE,BEZ-235,ZR751,7.9307725163
TEMOZOLOMIDE,BORTEZOMIB,A2058,13.5453062371
TEMOZOLOMIDE,BORTEZOMIB,A2780,-10.801641880999998
TEMOZOLOMIDE,BORTEZOMIB,A375,15.134234875399999
TEMOZOLOMIDE,BORTEZOMIB,A427,-6.8704730811
TEMOZOLOMIDE,BORTEZOMIB,CAOV3,-18.3483236605
TEMOZOLOMIDE,BORTEZOMIB,COLO320DM,-7.357834341
TEMOZOLOMIDE,BORTEZOMIB,DLD1,8.3529155902
TEMOZOLOMIDE,BORTEZOMIB,EFM192B,-30.193028406999996
TEMOZOLOMIDE,BORTEZOMIB,ES2,-20.095203931500002
TEMOZOLOMIDE,BORTEZOMIB,HCT116,0.19000287010000003
TEMOZOLOMIDE,BORTEZOMIB,HT144,-22.5142839954
TEMOZOLOMIDE,BORTEZOMIB,HT29,-22.5513913469
TEMOZOLOMIDE,BORTEZOMIB,KPL1,-26.270316184099997
TEMOZOLOMIDE,BORTEZOMIB,LNCAP,-1.7289364381999999
TEMOZOLOMIDE,BORTEZOMIB,LOVO,0.23813381449999999
TEMOZOLOMIDE,BORTEZOMIB,MDAMB436,-2.6875531582999996
TEMOZOLOMIDE,BORTEZOMIB,MSTO,64.2262612509
TEMOZOLOMIDE,BORTEZOMIB,NCIH1650,-30.0571085675
TEMOZOLOMIDE,BORTEZOMIB,NCIH2122,-16.6757735008
TEMOZOLOMIDE,BORTEZOMIB,NCIH23,-26.383549800700003
TEMOZOLOMIDE,BORTEZOMIB,NCIH460,-24.538259835799998
TEMOZOLOMIDE,BORTEZOMIB,NCIH520,-22.6721427161
TEMOZOLOMIDE,BORTEZOMIB,OCUBM,-5.0682767252
TEMOZOLOMIDE,BORTEZOMIB,OV90,-6.8530559387
TEMOZOLOMIDE,BORTEZOMIB,OVCAR3,-18.8894411224
TEMOZOLOMIDE,BORTEZOMIB,PA1,-9.682147776
TEMOZOLOMIDE,BORTEZOMIB,RKO,-26.609103969699998
TEMOZOLOMIDE,BORTEZOMIB,RPMI7951,-5.6053814575
TEMOZOLOMIDE,BORTEZOMIB,SKMEL30,-0.9508854521
TEMOZOLOMIDE,BORTEZOMIB,SKMES1,-9.2564357313
TEMOZOLOMIDE,BORTEZOMIB,SKOV3,-16.0587618584
TEMOZOLOMIDE,BORTEZOMIB,SW620,-2.1414148544
TEMOZOLOMIDE,BORTEZOMIB,SW837,-15.0521795828
TEMOZOLOMIDE,BORTEZOMIB,T47D,-20.7969374225
TEMOZOLOMIDE,BORTEZOMIB,UACC62,-18.6773917385
TEMOZOLOMIDE,BORTEZOMIB,UWB1289BRCA1,3.5628165111000003
TEMOZOLOMIDE,BORTEZOMIB,UWB1289,-10.4071753557
TEMOZOLOMIDE,BORTEZOMIB,VCAP,-12.5438154963
TEMOZOLOMIDE,BORTEZOMIB,ZR751,-2.016282334
TEMOZOLOMIDE,DASATINIB,A2058,35.831338588200005
TEMOZOLOMIDE,DASATINIB,A2780,43.3653169528
TEMOZOLOMIDE,DASATINIB,A375,-1.9176164743000002
TEMOZOLOMIDE,DASATINIB,A427,75.3905403425
TEMOZOLOMIDE,DASATINIB,CAOV3,-29.5494080106
TEMOZOLOMIDE,DASATINIB,COLO320DM,-8.1123093273
TEMOZOLOMIDE,DASATINIB,DLD1,1.6645555925
TEMOZOLOMIDE,DASATINIB,EFM192B,1.7421970444
TEMOZOLOMIDE,DASATINIB,ES2,-0.0958312924
TEMOZOLOMIDE,DASATINIB,HCT116,-38.055040824
TEMOZOLOMIDE,DASATINIB,HT144,-70.0627583926
TEMOZOLOMIDE,DASATINIB,HT29,-19.4867740887
TEMOZOLOMIDE,DASATINIB,KPL1,-15.5501834148
TEMOZOLOMIDE,DASATINIB,LNCAP,11.656693296099998
TEMOZOLOMIDE,DASATINIB,LOVO,12.5673844987
TEMOZOLOMIDE,DASATINIB,MDAMB436,-5.3295642988
TEMOZOLOMIDE,DASATINIB,MSTO,98.7563963327
TEMOZOLOMIDE,DASATINIB,NCIH1650,5.8975460121
TEMOZOLOMIDE,DASATINIB,NCIH2122,-93.7546296205
TEMOZOLOMIDE,DASATINIB,NCIH23,-9.342896722999999
TEMOZOLOMIDE,DASATINIB,NCIH460,9.7029725635
TEMOZOLOMIDE,DASATINIB,NCIH520,21.996133993
TEMOZOLOMIDE,DASATINIB,OCUBM,-12.535637043800001
TEMOZOLOMIDE,DASATINIB,OV90,9.8664628874
TEMOZOLOMIDE,DASATINIB,OVCAR3,45.879173989099996
TEMOZOLOMIDE,DASATINIB,PA1,24.512522856300002
TEMOZOLOMIDE,DASATINIB,RKO,-31.061418378000003
TEMOZOLOMIDE,DASATINIB,RPMI7951,30.9006476636
TEMOZOLOMIDE,DASATINIB,SKMEL30,-19.648026538499998
TEMOZOLOMIDE,DASATINIB,SKMES1,-3.7163208267
TEMOZOLOMIDE,DASATINIB,SKOV3,-9.7832022952
TEMOZOLOMIDE,DASATINIB,SW620,42.1414991452
TEMOZOLOMIDE,DASATINIB,SW837,-3.7810510125
TEMOZOLOMIDE,DASATINIB,T47D,-48.8328262421
TEMOZOLOMIDE,DASATINIB,UACC62,-10.4523775444
TEMOZOLOMIDE,DASATINIB,UWB1289BRCA1,0.2430178341
TEMOZOLOMIDE,DASATINIB,UWB1289,-3.0706120299
TEMOZOLOMIDE,DASATINIB,VCAP,-51.4942528446
TEMOZOLOMIDE,DASATINIB,ZR751,-88.1019312594
TEMOZOLOMIDE,DINACICLIB,A2058,8.238832538099999
TEMOZOLOMIDE,DINACICLIB,A2780,3.8426215258
TEMOZOLOMIDE,DINACICLIB,A375,-4.0301246736000005
TEMOZOLOMIDE,DINACICLIB,A427,14.517947516
TEMOZOLOMIDE,DINACICLIB,CAOV3,-16.6938973639
TEMOZOLOMIDE,DINACICLIB,COLO320DM,4.8025395164999996
TEMOZOLOMIDE,DINACICLIB,DLD1,5.9689995755
TEMOZOLOMIDE,DINACICLIB,EFM192B,-3.3610391302999996
TEMOZOLOMIDE,DINACICLIB,ES2,3.151101225
TEMOZOLOMIDE,DINACICLIB,HCT116,-6.372956622699999
TEMOZOLOMIDE,DINACICLIB,HT144,-112.8985594026
TEMOZOLOMIDE,DINACICLIB,HT29,-8.5827620914
TEMOZOLOMIDE,DINACICLIB,KPL1,-11.215214359800001
TEMOZOLOMIDE,DINACICLIB,LNCAP,-47.847569289
TEMOZOLOMIDE,DINACICLIB,LOVO,-11.8963907676
TEMOZOLOMIDE,DINACICLIB,MDAMB436,1.3178219786
TEMOZOLOMIDE,DINACICLIB,MSTO,-43.6935046364
TEMOZOLOMIDE,DINACICLIB,NCIH1650,-5.2295910477
TEMOZOLOMIDE,DINACICLIB,NCIH2122,-2.2663354846
TEMOZOLOMIDE,DINACICLIB,NCIH23,-6.1663445198
TEMOZOLOMIDE,DINACICLIB,NCIH460,-4.5126558622
TEMOZOLOMIDE,DINACICLIB,NCIH520,-8.6326496813
TEMOZOLOMIDE,DINACICLIB,OCUBM,6.4089925466999995
TEMOZOLOMIDE,DINACICLIB,OV90,-3.6386748626
TEMOZOLOMIDE,DINACICLIB,OVCAR3,6.0998071103
TEMOZOLOMIDE,DINACICLIB,PA1,-8.6117284198
TEMOZOLOMIDE,DINACICLIB,RKO,3.7222251069
TEMOZOLOMIDE,DINACICLIB,RPMI7951,12.7081792159
TEMOZOLOMIDE,DINACICLIB,SKMEL30,0.08443406099999999
TEMOZOLOMIDE,DINACICLIB,SKMES1,7.8202204748
TEMOZOLOMIDE,DINACICLIB,SKOV3,-8.7155455584
TEMOZOLOMIDE,DINACICLIB,SW620,5.382022425900001
TEMOZOLOMIDE,DINACICLIB,SW837,-85.398876902
TEMOZOLOMIDE,DINACICLIB,T47D,-21.734650236599997
TEMOZOLOMIDE,DINACICLIB,UACC62,15.267614876500001
TEMOZOLOMIDE,DINACICLIB,UWB1289BRCA1,20.0721891154
TEMOZOLOMIDE,DINACICLIB,UWB1289,0.7186668678
TEMOZOLOMIDE,DINACICLIB,VCAP,2.0768782674
TEMOZOLOMIDE,DINACICLIB,ZR751,-44.060522651599996
TEMOZOLOMIDE,ERLOTINIB,A2058,23.1691917075
TEMOZOLOMIDE,ERLOTINIB,A2780,30.849222941199997
TEMOZOLOMIDE,ERLOTINIB,A375,14.6507385301
TEMOZOLOMIDE,ERLOTINIB,A427,33.2256381245
TEMOZOLOMIDE,ERLOTINIB,CAOV3,-36.2607277543
TEMOZOLOMIDE,ERLOTINIB,COLO320DM,33.5633709575
TEMOZOLOMIDE,ERLOTINIB,DLD1,4.1580442096
TEMOZOLOMIDE,ERLOTINIB,EFM192B,-18.3334059948
TEMOZOLOMIDE,ERLOTINIB,ES2,0.8937961854
TEMOZOLOMIDE,ERLOTINIB,HCT116,22.5320705364
TEMOZOLOMIDE,ERLOTINIB,HT144,-5.2854560968
TEMOZOLOMIDE,ERLOTINIB,HT29,-0.9260172948000001
TEMOZOLOMIDE,ERLOTINIB,KPL1,0.8842695340000001
TEMOZOLOMIDE,ERLOTINIB,LNCAP,0.6609216748
TEMOZOLOMIDE,ERLOTINIB,LOVO,-9.5793026953
TEMOZOLOMIDE,ERLOTINIB,MDAMB436,-3.4836386754000004
TEMOZOLOMIDE,ERLOTINIB,MSTO,-49.2351826591
TEMOZOLOMIDE,ERLOTINIB,NCIH1650,-31.2325134633
TEMOZOLOMIDE,ERLOTINIB,NCIH2122,9.307342485
TEMOZOLOMIDE,ERLOTINIB,NCIH23,-8.7288897799
TEMOZOLOMIDE,ERLOTINIB,NCIH460,13.9249264573
TEMOZOLOMIDE,ERLOTINIB,NCIH520,19.517346555
TEMOZOLOMIDE,ERLOTINIB,OCUBM,-25.874801784000002
TEMOZOLOMIDE,ERLOTINIB,OV90,-0.2488094723
TEMOZOLOMIDE,ERLOTINIB,OVCAR3,-26.0162256121
TEMOZOLOMIDE,ERLOTINIB,PA1,-2.9118247903
TEMOZOLOMIDE,ERLOTINIB,RKO,-14.2819913564
TEMOZOLOMIDE,ERLOTINIB,RPMI7951,16.0056443464
TEMOZOLOMIDE,ERLOTINIB,SKMEL30,17.0800559268
TEMOZOLOMIDE,ERLOTINIB,SKMES1,11.3611098702
TEMOZOLOMIDE,ERLOTINIB,SKOV3,-6.8656489014
TEMOZOLOMIDE,ERLOTINIB,SW620,15.7176475006
TEMOZOLOMIDE,ERLOTINIB,SW837,15.179347711199998
TEMOZOLOMIDE,ERLOTINIB,T47D,-25.756098765300003
TEMOZOLOMIDE,ERLOTINIB,UACC62,28.7911501592
TEMOZOLOMIDE,ERLOTINIB,UWB1289BRCA1,9.9902759433
TEMOZOLOMIDE,ERLOTINIB,UWB1289,22.5837077745
TEMOZOLOMIDE,ERLOTINIB,VCAP,10.904204891700001
TEMOZOLOMIDE,ERLOTINIB,ZR751,-53.8280002759
TEMOZOLOMIDE,GELDANAMYCIN,A2058,42.111850352800005
TEMOZOLOMIDE,GELDANAMYCIN,A2780,-9.4053663209
TEMOZOLOMIDE,GELDANAMYCIN,A375,-6.3277035604
TEMOZOLOMIDE,GELDANAMYCIN,A427,34.0866924767
TEMOZOLOMIDE,GELDANAMYCIN,CAOV3,-11.615517458900001
TEMOZOLOMIDE,GELDANAMYCIN,COLO320DM,-2.448103508
TEMOZOLOMIDE,GELDANAMYCIN,DLD1,2.9572498902
TEMOZOLOMIDE,GELDANAMYCIN,EFM192B,-14.3605501117
TEMOZOLOMIDE,GELDANAMYCIN,ES2,-3.0408814063
TEMOZOLOMIDE,GELDANAMYCIN,HCT116,0.4449939007
TEMOZOLOMIDE,GELDANAMYCIN,HT144,-16.7660734049
TEMOZOLOMIDE,GELDANAMYCIN,HT29,-9.803305819
TEMOZOLOMIDE,GELDANAMYCIN,KPL1,-34.118384408400004
TEMOZOLOMIDE,GELDANAMYCIN,LNCAP,16.0239699337
TEMOZOLOMIDE,GELDANAMYCIN,LOVO,-3.986723154
TEMOZOLOMIDE,GELDANAMYCIN,MDAMB436,8.6063052021
TEMOZOLOMIDE,GELDANAMYCIN,MSTO,-16.0864045627
TEMOZOLOMIDE,GELDANAMYCIN,NCIH1650,-32.422607954200004
TEMOZOLOMIDE,GELDANAMYCIN,NCIH2122,-16.6611066836
TEMOZOLOMIDE,GELDANAMYCIN,NCIH23,-25.6920038615
TEMOZOLOMIDE,GELDANAMYCIN,NCIH460,-15.347474032300001
TEMOZOLOMIDE,GELDANAMYCIN,NCIH520,-10.2860614807
TEMOZOLOMIDE,GELDANAMYCIN,OCUBM,-13.8895386561
TEMOZOLOMIDE,GELDANAMYCIN,OV90,-8.2087569633
TEMOZOLOMIDE,GELDANAMYCIN,OVCAR3,-9.4281260279
TEMOZOLOMIDE,GELDANAMYCIN,PA1,-9.8505795613
TEMOZOLOMIDE,GELDANAMYCIN,RKO,-32.852126915
TEMOZOLOMIDE,GELDANAMYCIN,RPMI7951,-7.4032003393
TEMOZOLOMIDE,GELDANAMYCIN,SKMEL30,23.257755844299997
TEMOZOLOMIDE,GELDANAMYCIN,SKMES1,0.4228988663
TEMOZOLOMIDE,GELDANAMYCIN,SKOV3,-28.6858542846
TEMOZOLOMIDE,GELDANAMYCIN,SW620,-2.3209461295
TEMOZOLOMIDE,GELDANAMYCIN,SW837,-26.1982448535
TEMOZOLOMIDE,GELDANAMYCIN,T47D,-35.9047174183
TEMOZOLOMIDE,GELDANAMYCIN,UACC62,-18.9042278861
TEMOZOLOMIDE,GELDANAMYCIN,UWB1289BRCA1,-10.644491082
TEMOZOLOMIDE,GELDANAMYCIN,UWB1289,-7.1407335875
TEMOZOLOMIDE,GELDANAMYCIN,VCAP,-40.598071648600005
TEMOZOLOMIDE,GELDANAMYCIN,ZR751,-39.6549569426
TEMOZOLOMIDE,LAPATINIB,A2058,20.264529555
TEMOZOLOMIDE,LAPATINIB,A2780,22.478734745900002
TEMOZOLOMIDE,LAPATINIB,A375,19.1643905108
TEMOZOLOMIDE,LAPATINIB,A427,-4.0055229148
TEMOZOLOMIDE,LAPATINIB,CAOV3,4.2813540031
TEMOZOLOMIDE,LAPATINIB,COLO320DM,1.5866275654
TEMOZOLOMIDE,LAPATINIB,DLD1,5.4598108426
TEMOZOLOMIDE,LAPATINIB,EFM192B,-2.3545138328
TEMOZOLOMIDE,LAPATINIB,ES2,-3.5408005039
TEMOZOLOMIDE,LAPATINIB,HCT116,8.169450921900001
TEMOZOLOMIDE,LAPATINIB,HT144,4.3191096632
TEMOZOLOMIDE,LAPATINIB,HT29,12.930440035699998
TEMOZOLOMIDE,LAPATINIB,KPL1,-11.199331401199998
TEMOZOLOMIDE,LAPATINIB,LNCAP,2.744736338
TEMOZOLOMIDE,LAPATINIB,LOVO,6.0053039062
TEMOZOLOMIDE,LAPATINIB,MDAMB436,19.9118949812
TEMOZOLOMIDE,LAPATINIB,MSTO,14.6563193906
TEMOZOLOMIDE,LAPATINIB,NCIH1650,-25.780107075900002
TEMOZOLOMIDE,LAPATINIB,NCIH2122,7.7986326781
TEMOZOLOMIDE,LAPATINIB,NCIH23,2.1770525664
TEMOZOLOMIDE,LAPATINIB,NCIH460,-1.9161195024000002
TEMOZOLOMIDE,LAPATINIB,NCIH520,2.9877407608
TEMOZOLOMIDE,LAPATINIB,OCUBM,-11.9494563633
TEMOZOLOMIDE,LAPATINIB,OV90,0.8131925804000001
TEMOZOLOMIDE,LAPATINIB,OVCAR3,22.7341204354
TEMOZOLOMIDE,LAPATINIB,PA1,23.7164449263
TEMOZOLOMIDE,LAPATINIB,RKO,-7.3663995486000005
TEMOZOLOMIDE,LAPATINIB,RPMI7951,7.6499463641
TEMOZOLOMIDE,LAPATINIB,SKMEL30,23.5185447986
TEMOZOLOMIDE,LAPATINIB,SKMES1,5.5519436485
TEMOZOLOMIDE,LAPATINIB,SKOV3,-12.1410780805
TEMOZOLOMIDE,LAPATINIB,SW620,9.6575817019
TEMOZOLOMIDE,LAPATINIB,SW837,-3.7794592738
TEMOZOLOMIDE,LAPATINIB,T47D,-87.2150434039
TEMOZOLOMIDE,LAPATINIB,UACC62,27.123448620500003
TEMOZOLOMIDE,LAPATINIB,UWB1289BRCA1,32.8788458421
TEMOZOLOMIDE,LAPATINIB,UWB1289,20.982765482999998
TEMOZOLOMIDE,LAPATINIB,VCAP,-6.400947724
TEMOZOLOMIDE,LAPATINIB,ZR751,-40.7435285813
TEMOZOLOMIDE,MK-2206,A2058,14.2552631078
TEMOZOLOMIDE,MK-2206,A2780,13.732342644600001
TEMOZOLOMIDE,MK-2206,A375,8.5891065299
TEMOZOLOMIDE,MK-2206,A427,30.4535238552
TEMOZOLOMIDE,MK-2206,CAOV3,5.2264266946
TEMOZOLOMIDE,MK-2206,COLO320DM,23.8944119504
TEMOZOLOMIDE,MK-2206,DLD1,8.7838313547
TEMOZOLOMIDE,MK-2206,EFM192B,-17.1515762388
TEMOZOLOMIDE,MK-2206,ES2,-6.6857724559000005
TEMOZOLOMIDE,MK-2206,HCT116,-1.5884792052
TEMOZOLOMIDE,MK-2206,HT144,0.24747418670000002
TEMOZOLOMIDE,MK-2206,HT29,2.3122778217
TEMOZOLOMIDE,MK-2206,KPL1,24.6334787835
TEMOZOLOMIDE,MK-2206,LNCAP,4.9129325179
TEMOZOLOMIDE,MK-2206,LOVO,0.1214176343
TEMOZOLOMIDE,MK-2206,MDAMB436,18.0199743464
TEMOZOLOMIDE,MK-2206,MSTO,31.0736322525
TEMOZOLOMIDE,MK-2206,NCIH1650,-34.4829286096
TEMOZOLOMIDE,MK-2206,NCIH2122,-5.9315580849
TEMOZOLOMIDE,MK-2206,NCIH23,-9.3012328684
TEMOZOLOMIDE,MK-2206,NCIH460,9.714236852400001
TEMOZOLOMIDE,MK-2206,NCIH520,-3.1840654864999998
TEMOZOLOMIDE,MK-2206,OCUBM,-14.0082415485
TEMOZOLOMIDE,MK-2206,OV90,19.1955619504
TEMOZOLOMIDE,MK-2206,OVCAR3,-14.3832621052
TEMOZOLOMIDE,MK-2206,PA1,11.518811268099999
TEMOZOLOMIDE,MK-2206,RKO,18.6340286282
TEMOZOLOMIDE,MK-2206,RPMI7951,24.9711719376
TEMOZOLOMIDE,MK-2206,SKMEL30,29.672198312600003
TEMOZOLOMIDE,MK-2206,SKMES1,22.093124889099997
TEMOZOLOMIDE,MK-2206,SKOV3,1.2775813241
TEMOZOLOMIDE,MK-2206,SW620,13.5429697393
TEMOZOLOMIDE,MK-2206,SW837,-5.9485809521
TEMOZOLOMIDE,MK-2206,T47D,-31.4934759372
TEMOZOLOMIDE,MK-2206,UACC62,22.9683596333
TEMOZOLOMIDE,MK-2206,UWB1289BRCA1,25.3810378689
TEMOZOLOMIDE,MK-2206,UWB1289,24.6201974246
TEMOZOLOMIDE,MK-2206,VCAP,-10.8935460052
TEMOZOLOMIDE,MK-2206,ZR751,5.0464933825
TEMOZOLOMIDE,MK-4827,A2058,36.9471551057
TEMOZOLOMIDE,MK-4827,A2058,47.5360143121
TEMOZOLOMIDE,MK-4827,A2780,71.4344366735
TEMOZOLOMIDE,MK-4827,A375,88.0645316802
TEMOZOLOMIDE,MK-4827,A375,74.1090563838
TEMOZOLOMIDE,MK-4827,A427,28.320273199899997
TEMOZOLOMIDE,MK-4827,A427,62.8446128729
TEMOZOLOMIDE,MK-4827,CAOV3,109.6826549889
TEMOZOLOMIDE,MK-4827,CAOV3,66.7609176821
TEMOZOLOMIDE,MK-4827,COLO320DM,12.794362341900001
TEMOZOLOMIDE,MK-4827,COLO320DM,9.7755107426
TEMOZOLOMIDE,MK-4827,DLD1,30.3351670691
TEMOZOLOMIDE,MK-4827,EFM192B,92.41924685049999
TEMOZOLOMIDE,MK-4827,EFM192B,134.6040083191
TEMOZOLOMIDE,MK-4827,ES2,28.0265233877
TEMOZOLOMIDE,MK-4827,ES2,29.0916672152
TEMOZOLOMIDE,MK-4827,HCT116,58.5238902313
TEMOZOLOMIDE,MK-4827,HCT116,60.7614079066
TEMOZOLOMIDE,MK-4827,HT144,23.3087924035
TEMOZOLOMIDE,MK-4827,HT29,59.2235823308
TEMOZOLOMIDE,MK-4827,HT29,56.6690150245
TEMOZOLOMIDE,MK-4827,KPL1,-9.8089378254
TEMOZOLOMIDE,MK-4827,LNCAP,35.8252746742
TEMOZOLOMIDE,MK-4827,LOVO,50.4154323097
TEMOZOLOMIDE,MK-4827,LOVO,69.53825028140001
TEMOZOLOMIDE,MK-4827,MDAMB436,51.069384472299994
TEMOZOLOMIDE,MK-4827,MSTO,81.291748077
TEMOZOLOMIDE,MK-4827,NCIH1650,22.8756906415
TEMOZOLOMIDE,MK-4827,NCIH1650,46.34724368
TEMOZOLOMIDE,MK-4827,NCIH2122,38.6153589069
TEMOZOLOMIDE,MK-4827,NCIH2122,46.9565994265
TEMOZOLOMIDE,MK-4827,NCIH23,33.9438083154
TEMOZOLOMIDE,MK-4827,NCIH23,32.5434100396
TEMOZOLOMIDE,MK-4827,NCIH460,74.8224869296
TEMOZOLOMIDE,MK-4827,NCIH520,36.8233069666
TEMOZOLOMIDE,MK-4827,OCUBM,95.4683367235
TEMOZOLOMIDE,MK-4827,OV90,61.5944284671
TEMOZOLOMIDE,MK-4827,OVCAR3,18.5080409068
TEMOZOLOMIDE,MK-4827,PA1,94.83148391360001
TEMOZOLOMIDE,MK-4827,PA1,87.81270770190001
TEMOZOLOMIDE,MK-4827,RKO,53.113361071499995
TEMOZOLOMIDE,MK-4827,RPMI7951,53.04393869
TEMOZOLOMIDE,MK-4827,SKMEL30,36.2524556281
TEMOZOLOMIDE,MK-4827,SKMES1,74.2729681684
TEMOZOLOMIDE,MK-4827,SKOV3,58.3517778583
TEMOZOLOMIDE,MK-4827,SW620,26.360267795100004
TEMOZOLOMIDE,MK-4827,SW620,35.4345216206
TEMOZOLOMIDE,MK-4827,SW837,18.675927408299998
TEMOZOLOMIDE,MK-4827,T47D,44.993156534300006
TEMOZOLOMIDE,MK-4827,UACC62,46.858216596400005
TEMOZOLOMIDE,MK-4827,UWB1289BRCA1,41.861611771999996
TEMOZOLOMIDE,MK-4827,UWB1289,63.5035670183
TEMOZOLOMIDE,MK-4827,VCAP,57.9791475121
TEMOZOLOMIDE,MK-4827,ZR751,20.0084065695
TEMOZOLOMIDE,MK-5108,A2058,-7.440084409600001
TEMOZOLOMIDE,MK-5108,A2780,-2.5001584241
TEMOZOLOMIDE,MK-5108,A375,0.0644122815
TEMOZOLOMIDE,MK-5108,A427,30.887201816999998
TEMOZOLOMIDE,MK-5108,CAOV3,-23.2825657867
TEMOZOLOMIDE,MK-5108,COLO320DM,-51.8187205215
TEMOZOLOMIDE,MK-5108,DLD1,2.5107748352
TEMOZOLOMIDE,MK-5108,EFM192B,-17.1534581231
TEMOZOLOMIDE,MK-5108,ES2,-10.2772083647
TEMOZOLOMIDE,MK-5108,HCT116,1.9044324534000001
TEMOZOLOMIDE,MK-5108,HT144,-9.0948879184
TEMOZOLOMIDE,MK-5108,HT29,5.7486699712
TEMOZOLOMIDE,MK-5108,KPL1,-29.719109200300004
TEMOZOLOMIDE,MK-5108,LNCAP,-77.0883024012
TEMOZOLOMIDE,MK-5108,LOVO,2.1800262342
TEMOZOLOMIDE,MK-5108,MDAMB436,4.5506136478
TEMOZOLOMIDE,MK-5108,MSTO,-11.1868190162
TEMOZOLOMIDE,MK-5108,NCIH1650,-12.6137754675
TEMOZOLOMIDE,MK-5108,NCIH2122,-9.1330413613
TEMOZOLOMIDE,MK-5108,NCIH23,5.5743871024
TEMOZOLOMIDE,MK-5108,NCIH460,-19.0301291159
TEMOZOLOMIDE,MK-5108,NCIH520,-14.937981291300002
TEMOZOLOMIDE,MK-5108,OCUBM,6.2200445178
TEMOZOLOMIDE,MK-5108,OV90,-2.1350517562999998
TEMOZOLOMIDE,MK-5108,OVCAR3,-10.2960201814
TEMOZOLOMIDE,MK-5108,PA1,4.7310588673
TEMOZOLOMIDE,MK-5108,RKO,7.020131468200001
TEMOZOLOMIDE,MK-5108,RPMI7951,7.296734777
TEMOZOLOMIDE,MK-5108,SKMEL30,5.3532109394
TEMOZOLOMIDE,MK-5108,SKMES1,-4.2632243731
TEMOZOLOMIDE,MK-5108,SKOV3,8.770565422899999
TEMOZOLOMIDE,MK-5108,SW620,7.8028936482
TEMOZOLOMIDE,MK-5108,SW837,13.1679222431
TEMOZOLOMIDE,MK-5108,T47D,-12.129962886
TEMOZOLOMIDE,MK-5108,UACC62,-2.8923950101
TEMOZOLOMIDE,MK-5108,UWB1289BRCA1,17.8183564217
TEMOZOLOMIDE,MK-5108,UWB1289,17.5483558628
TEMOZOLOMIDE,MK-5108,VCAP,-8.7707714351
TEMOZOLOMIDE,MK-5108,ZR751,-62.0260441094
TEMOZOLOMIDE,MK-8669,A2058,19.9498250051
TEMOZOLOMIDE,MK-8669,A2780,38.2407194992
TEMOZOLOMIDE,MK-8669,A375,25.0239660104
TEMOZOLOMIDE,MK-8669,A427,38.8998530334
TEMOZOLOMIDE,MK-8669,CAOV3,-36.4974547302
TEMOZOLOMIDE,MK-8669,COLO320DM,1.8812168956
TEMOZOLOMIDE,MK-8669,DLD1,11.9858677272
TEMOZOLOMIDE,MK-8669,EFM192B,59.3311328613
TEMOZOLOMIDE,MK-8669,ES2,34.244667152800005
TEMOZOLOMIDE,MK-8669,HCT116,17.155619748099998
TEMOZOLOMIDE,MK-8669,HT144,-1.2824126264
TEMOZOLOMIDE,MK-8669,HT29,9.2084630697
TEMOZOLOMIDE,MK-8669,KPL1,66.07571300869999
TEMOZOLOMIDE,MK-8669,LNCAP,33.0033346103
TEMOZOLOMIDE,MK-8669,LOVO,13.3226058374
TEMOZOLOMIDE,MK-8669,MDAMB436,9.908851448
TEMOZOLOMIDE,MK-8669,MSTO,67.6933317168
